ProjID,ProjectStatus,ProjectTitle,ProjectRDC,ProjectYearStarted,ProjectYearEnded,ProjectPI,OutputTitle,OutputBiblio,OutputType,OutputStatus,OutputVenue,OutputYear,OutputMonth,OutputVolume,OutputNumber,OutputPages
2055,Active,Labor Market Implications of Credit Supply Shocks,Atlanta,2019,,Manasa Gopal,Essays in Business Lending,"Gopal, Manasa. 2020. Essays in Business Lending. Stern School of Business, New York University. Ph.D. dissertation",DI,PB,"Stern School of Business, New York University",2020,,,,
2055,Active,Labor Market Implications of Credit Supply Shocks,Atlanta,2019,,Manasa Gopal,How Collateral Affects Small Business Lending: The Role of Lender Specialization,"Gopal, Manasa.  2021. ""How Collateral Affects Small Business Lending: The Role of Lender Specialization,"" Working Papers 21-22, Center for Economic Studies, U.S. Census Bureau.",WP,PB,Center for Economic Studies,2021,August,,21-22,
2058,Completed,Social Capital and Entrepreneurship,Atlanta,2018,2022,Kalee Burns,ESSAYS IN URBAN ECONOMICS,"Burns, K. E. (2020). ESSAYS IN URBAN ECONOMICS. Ph.D. Dissertation. Georgia State University.",DI,PB,Georgia State University,2020,,,,
2058,Completed,Social Capital and Entrepreneurship,Atlanta,2018,2022,Kalee Burns,Social Capital Measures at Census Tract Level,"Kalee E. Burns & Julie L. Hotchkiss, 2023. ""Social Capital Measures at Census Tract Level,"" CES Technical Notes Series 23-05, Center for Economic Studies, U.S. Census Bureau.",TN,PB,Center for Economic Studies,2023,,,23-05,
2059,Completed,"Globalization, Financial Markets, and Trade Adjustments",Austin,2018,2021,Avishai Schiff,Firm Finances and Responses to Trade Liberalization,"Schiff, Avishai. “Firm Finances and Responses to Trade Liberalization"". Dissertation. University of Texas.  May 2019.",DI,PB,University of Texas,2019,May,,,
2059,Completed,"Globalization, Financial Markets, and Trade Adjustments",Austin,2018,2021,Avishai Schiff,Firm Finances and Responses to Trade Liberalization: Evidence from U.S. Tariffs on China,"Schiff, Avishai, 2021. ""Firm Finances and Responses to Trade Liberalization: Evidence from U.S. Tariffs on China,"" Working Papers 21-37, Center for Economic Studies, U.S. Census Bureau. ",WP,PB,Center for Economic Studies,2021,November,,21-37,
2080,Completed,Neighborhood and Metropolitan Racial Differences in Rental Property Management,Penn State,2019,2024,Elizabeth Korver-Glenn,Still Separate and Unequal: Persistent Racial Segregation and Inequality in Subsidized Housing,"Howell, Junia, Ellen Whitehead, and Elizabeth Korver-Glenn. 2023. ""Still Separate and Unequal: Persistent Racial Segregation and Inequality in Subsidized Housing."" Socius. https://journals.sagepub.com/doi/10.1177/23780231231192389",JA,PB,Socius,2023,August,,,
2080,Completed,Neighborhood and Metropolitan Racial Differences in Rental Property Management,Penn State,2019,2024,Elizabeth Korver-Glenn,Racism and Unsafe Rental Housing Conditions Across the United States,"Korver-Glenn, Elizabeth, Sofia Locklear, Junia Howell, and Ellen Whitehead. 2022. ""Racism and Unsafe Rental Housing Conditions Across the United States."" Mimeo.",MI,UP,,2022,,,,
2080,Completed,Neighborhood and Metropolitan Racial Differences in Rental Property Management,Penn State,2019,2024,Elizabeth Korver-Glenn,Displaced and Unsafe: The legacy of settler colonial racial capitalism in the U.S. rental market,"Korver-Glenn, Elizabeth, Sofia Locklear, Junia Howell, and Ellen Whitehead. 2023. ""Displaced and Unsafe: The legacy of settler colonial racial capitalism in the U.S. rental market."" Journal of Race, Ethnicity and the City. https://doi.org/10.1080/26884674.2023.2176799",JA,PB,"Journal of Race, Ethnicity and the City",2023,February,,,
2082,Completed,Neighborhood Income and Material Hardship in the United States,Penn State,2019,2022,John D Iceland,Neighborhood Income and Material Hardship in the United States,"John Iceland & Claire Kovach, 2022. ""Neighborhood Income and Material Hardship in the United States,"" Working Papers 22-01, Center for Economic Studies, U.S. Census Bureau.",WP,PB,Center for Economic Studies,2022,January,,22-01,
2083,Completed,Testing New Constructs in Innovation and Entrepreneurship to Inform Census Data Collection Efforts,Penn State,2019,2024,Stephan Goetz,Growth Trajectories of Innovative Rural Firms,"Tian, Zheng, Stephan J. Goetz, and Timothy R. Wojan. ""Growth Trajectories of Innovative Rural Firms."" Mimeo. ",MI,UP,,2023,February,,,
2083,Completed,Testing New Constructs in Innovation and Entrepreneurship to Inform Census Data Collection Efforts,Penn State,2019,2024,Stephan Goetz,An Examination of the Informational Value of Self-Reported Innovation Questions,"Zheng Tian & Timothy R. Wojan & Stephan J. Goetz, 2022. ""An Examination of the Informational Value of Self-Reported Innovation Questions,"" Working Papers 22-46, Center for Economic Studies, U.S. Census Bureau. ",WP,PB,Center for Economic Studies,2022,October,,22-46,
2083,Completed,Testing New Constructs in Innovation and Entrepreneurship to Inform Census Data Collection Efforts,Penn State,2019,2024,Stephan Goetz,Are Some Innovation Self-Reports in the Annual Business Survey Biased? A Regression Discontinuity Test,"Han, Luyi, Zheng Tian, Stephan J. Goetz, and Timothy R. Wojan. ""Are Some Innovation Self-Reports in the Annual Business Survey Biased? A Regression Discontinuity Test."" Mimeo. October 2022.",MI,UP,,2022,October,,,
2083,Completed,Testing New Constructs in Innovation and Entrepreneurship to Inform Census Data Collection Efforts,Penn State,2019,2024,Stephan Goetz,User Entrepreneurship and Firm Employment Growth,"Tian, Zheng, Luyi Han, Timothy Wojan, Stephan Goetz and Anil Rupasingha
User Entrepreneurship and Firm Employment Growth. Mimeo. ",MI,UP,,2023,March,,,
2086,Completed,Small Area Estimates of Childhood Obesity: A Spatial Multilevel Modeling Approach,Triangle,2019,2023,Jan M Eberth,County-Level Prevalence Estimates of ADHD in Children in the United States,"Zgodic, A., A. McClain, J. Eberth, A. Federico, J. Bradshaw, and K. Flory (2023). “County-Level Prevalence Estimates of ADHD in Children in the United States.” Annals of Epidemiology. 79(3): 56-64.",JA,PB,Annals of Epidemiology,2023,March,79,,56-64
2086,Completed,Small Area Estimates of Childhood Obesity: A Spatial Multilevel Modeling Approach,Triangle,2019,2023,Jan M Eberth,Examining the Association between Rurality and Positive Childhood Experiences among a National Sample,"Crouch, E., J. Probst, S. Shi, A. McClain, J. Eberth, M. Brown, M. Merrell, and K. Bennett (2023). “Examining the Association between Rurality and Positive Childhood Experiences among a National Sample.” The Journal of Rural Health. 39(1): 105-112.",JA,PB,The Journal of Rural Health,2023,January,39,1,105-112
2086,Completed,Small Area Estimates of Childhood Obesity: A Spatial Multilevel Modeling Approach,Triangle,2019,2023,Jan M Eberth,County-Level Prevalence Estimates of Autism Spectrum Disorder in Children in the United States,"Bradshaw, J., Eberth, J.M., Zgodic, A. et al. County-Level Prevalence Estimates of Autism Spectrum Disorder in Children in the United States. J Autism Dev Disord (2023). https://doi.org/10.1007/s10803-023-05920-z",JA,PB,Journal of Autism and Developmental Disorders,2023,May,,,
2086,Completed,Small Area Estimates of Childhood Obesity: A Spatial Multilevel Modeling Approach,Triangle,2019,2023,Jan M Eberth,"Using Small-Area Estimation (SAE) to Estimate Prevalence of Child Health Outcomes at the Census Regional-, State-, and County-Levels","Hantman, R., A. Zgodic, J. Eberth, and A. McClain (2022). “Using Small-Area Estimation (SAE) to Estimate Prevalence of Child Health Outcomes at the Census Regional-, State-, and County-Levels.” Center for Economic Studies Working Paper 22-48.",WP,PB,Center for Economic Studies,2022,November,,22-48,
2086,Completed,Small Area Estimates of Childhood Obesity: A Spatial Multilevel Modeling Approach,Triangle,2019,2023,Jan M Eberth,"Estimate of childhood overweight and obesity at the region, state and county levels: a multilevel small area estimation approach","Zgodic A, Eberth JM, Breneman C, Wende ME, Kacsynski AT, Liese AD, McLain AC. Estimate of childhood overweight and obesity at the region, state and county levels: a multilevel small area estimation approach. Am J Epidemiology.  190(12): 2618–2629. ",JA,PB,American Journal of Epidemiology,2021,,190,12,2618-2629
2090,Active,Competition and Economic Growth,Chicago,2019,,Ezra Karger,Antitrust Enforcement Increases Economic Activity,"Antitrust Enforcement Increases Economic Activity, by Tania Babina, Simcha Barkai, Jessica Jeffers, Ezra Karger, and Ekaterina Volkova. NBER Working Paper #31597. URL: https://www.nber.org/papers/w31597",WP,PB,NBER,2023,August,,31597,
2095,Active,Defensive Innovation and Firm Growth in the U.S.: Impact of International Trade,Baruch,2019,,Seula Kim,"Competition, Firm Innovation, and Growth under Imperfect Technology Spillovers","Jo, Karam and Seula Kim. 2023. Competition, Firm Innovation, and Growth under Imperfect Technology Spillovers. Mimeo. http://econweb.umd.edu/~seulakim/papers/competition_firm_innovation_Jo_Kim_WP2022.pdf.",MI,UP,,2023,April,,,
2095,Active,Defensive Innovation and Firm Growth in the U.S.: Impact of International Trade,Baruch,2019,,Seula Kim,Essays on Firm Dynamics and Macroeconomics,"Kim, Seula. 2023. Ph.D. Dissertation. University of Maryland College Park.",DI,PB,University of Maryland,2023,,,,
2095,Active,Defensive Innovation and Firm Growth in the U.S.: Impact of International Trade,Baruch,2019,,Seula Kim,Improving Patent Assignee-Firm Bridge with Web Search Results,"Ding, Yuheng, Seula Kim, and Karam Jo. 2022. Improving Patent Assignee-Firm Bridge with Web Search Results. CES WP 22-31. https://www2.census.gov/ces/wp/2022/CES-WP-22-31.pdf",WP,PB,Center for Economic Studies,2022,,,22-31,
2095,Active,Defensive Innovation and Firm Growth in the U.S.: Impact of International Trade,Baruch,2019,,Seula Kim,Defensive Innovation and Firm Growth in the U.S.: Impact of International Trade,"Jo, Karam. 2021. Defensive Innovation and Firm Growth in the U.S.: Impact of International Trade. Mimeo",MI,UP,,2019,November,,,
2095,Active,Defensive Innovation and Firm Growth in the U.S.: Impact of International Trade,Baruch,2019,,Seula Kim,The Effect of Globalization on Firm Innovation and Business Dynamism in the U.S.,"Jo, Karam. 2021. The Effect of Globalization on Firm Innovation and Business Dynamism in the U.S. Mimeo",MI,UP,,2021,November,,,
2095,Active,Defensive Innovation and Firm Growth in the U.S.: Impact of International Trade,Baruch,2019,,Seula Kim,Product Switching and Young Firm Dynamics over the Business Cycle,"Seula, Kim, and Karam Jo. 2023. Product Switching and Young Firm Dynamics over the Business Cycle.  Mimeo.",MI,UP,,2023,,,,
2105,Active,"Immigration, Business Turnover, and Local Labor Market Dynamics",Philadelphia,2019,,Parag Mahajan,"Low-Wage Jobs, Foreign-Born Workers, and Firm Performance","Amuedo-Dorantes, Catalina, Esther Arenas-Arroyo, Parag Mahajan, and Bernhard Schmidpeter, 2023. ""Low-Wage Jobs, Foreign-Born Workers, and Firm Performance,"" IZA Working Paper 16438. September.",WP,PB,IZA,2023,September,,16438,
2105,Active,"Immigration, Business Turnover, and Local Labor Market Dynamics",Philadelphia,2019,,Parag Mahajan,Immigration and Local Business Dynamics: Evidence from U.S. Firms,"Mahajan, Parag, 2021. ""Immigration and Local Business Dynamics: Evidence from U.S. Firms,"" Working Papers 21-18, Center for Economic Studies, U.S. Census Bureau.",WP,PB,Center for Economic Studies,2021,,,21-18,
2109,Active,Firms and Workers: Volatility and Inequality,Stanford,2020,,Nicholas A Bloom,Quantifying Racial Disparities Using Consecutive Employment Spells,"Isaac Sorkin, July 2023, ""Quantifying Racial Disparities Using Consecutive Employment Spells.""  Mimeo.",MI,UP,,2023,July,,,
2110,Active,The Long-Term Effects of Housing Mobility on Civic and Political Participation,Chicago,2020,,David J Knight,"Housing Mobility, Voter Participation, and Political Power among Disadvantaged Groups: Evidence from a Large-Scale Experiment","Zhang, Baobao, and David Knight. ""Housing Mobility, Voter Participation, and Political Power among Disadvantaged Groups: Evidence from a Large-Scale Experiment."" Mimeo. 2022. ",MI,UP,,2022,,,,
2110,Active,The Long-Term Effects of Housing Mobility on Civic and Political Participation,Chicago,2020,,David J Knight,Residential Mobility and Persistently Depressed Voting among Disadvantaged Adults in a Large Housing Experiment,"Knight, David Jonathan and Zhang, Baobao. 2024. ""Residential Mobility and Persistently Depressed Voting among Disadvantaged Adults in a Large Housing Experiment."" PNAS 121(20). May.",JA,PB,PNAS,2024,May,121,20,
2112,Completed,The Demographics of Air Conditioning Adoption: Evidence from the American Housing Survey,Baruch,2019,2023,Jeffrey Shrader,Fatal Errors: The Mortality Value of Accurate Weather Forecasts,"Shrader, Jeffrey G., Laura Bakkensen, and Derek Lemoine. June 19, 2023. ""Fatal Errors: The Mortality Value of Accurate Weather Forecasts."" NBER Working Paper, No. w31361. pg. 41. url: https://www.nber.org/papers/w31361",WP,PB,NBER,2023,June,,31361,
2117,Active,"Market Frictions and Innovation: Financing, Human-Capital and Competition",Maryland,2021,,Liu A Yang,"Essays on innovation, human capital, and small business","Xue, Jing. 2023. Essays on innovation, human capital, and small business. Ph.D. dissertation. University of Maryland.",DI,PB,University of Maryland,2023,,,,
2117,Active,"Market Frictions and Innovation: Financing, Human-Capital and Competition",Maryland,2021,,Liu A Yang,Human Capital Reallocation and Agglomeration of Innovation: Evidence from Technological Breakthroughs,"Xue, Jing. 2022. Human Capital Reallocation and Agglomeration of Innovation: Evidence from Technological Breakthroughs. Mimeo",MI,UP,,2022,November,,,
2120,Active,"Identifying Shortcoming in Military Veteran Owned Businesses Data across Time and Survey, and Preparing Estimates Related to their Business Survival and Growth",Texas,2019,,Charles M Tolbert,The Effect of Veteran Entrepreneur Network Size and Characteristics on Perception of Efficacy of Advice,"Lotspeich-Yadao, Michael, Charles M. Tolbert, and Craig Wesley Carpenter. 2023. ""The Effect of Veteran Entrepreneur Network Size and Characteristics on Perception of Efficacy of Advice."" Mimeo.",MI,UP,,2023,,,,
2120,Active,"Identifying Shortcoming in Military Veteran Owned Businesses Data across Time and Survey, and Preparing Estimates Related to their Business Survival and Growth",Texas,2019,,Charles M Tolbert,The Propensity of Veteran-owned Firms to Provide Employee Benefit Programs,"Lotspeich-Yadao, Michael, Charles M. Tolbert, and Craig Wesley Carpenter. 2024. “The Propensity of Veteran-owned Firms to Provide Employee Benefit Programs.” Armed Forces & Society, revise and resubmit.",MI,UP,,2024,,,,
2120,Active,"Identifying Shortcoming in Military Veteran Owned Businesses Data across Time and Survey, and Preparing Estimates Related to their Business Survival and Growth",Texas,2019,,Charles M Tolbert,Key Knowledge Gaps of Veteran Entrepreneurs in Rural and Urban Communities,"Lotspeich-Yadao, Michael, Charles M. Tolbert, and Craig Wesley Carpenter. 2024. ""Key Knowledge Gaps of Veteran Entrepreneurs in Rural and Urban Communities."" Mimeo.",MI,UP,,2024,,,,
2120,Active,"Identifying Shortcoming in Military Veteran Owned Businesses Data across Time and Survey, and Preparing Estimates Related to their Business Survival and Growth",Texas,2019,,Charles M Tolbert,Motivations for Entrepreneurship by Military Veterans in Rural Communities,"Lotspeich-Yadao, Michael, Charles M. Tolbert, and Craig Wesley Carpenter. 2024. ""Motivations for Entrepreneurship by Military Veterans in Rural Communities."" Mimeo.",MI,UP,,2024,,,,
2120,Active,"Identifying Shortcoming in Military Veteran Owned Businesses Data across Time and Survey, and Preparing Estimates Related to their Business Survival and Growth",Texas,2019,,Charles M Tolbert,The Effect of Veterans Business Outreach Centers,"Deming, Kristopher, and Craig Wesley Carpenter. 2023. “The Effect of Veterans Business Outreach Centers.” Mimeo.",MI,UP,,2023,,,,
2120,Active,"Identifying Shortcoming in Military Veteran Owned Businesses Data across Time and Survey, and Preparing Estimates Related to their Business Survival and Growth",Texas,2019,,Charles M Tolbert,Veterans Creating 'Good Jobs': The Propensity of Veteran-Owned Small Businesses to Use Service as a Frame of Reference in Providing Non-Monetary Benefits to Their Employees,"Lotspeich-Yadao, Michael, Craig Wesley Carpenter, and Charles M. Tolbert. 2022. “Veterans Creating 'Good Jobs': The Propensity of Veteran-Owned Small Businesses to Use Service as a Frame of Reference in Providing Non-Monetary Benefits to Their Employees.” https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3983674.",MI,UP,,2021,October,,,
2120,Active,"Identifying Shortcoming in Military Veteran Owned Businesses Data across Time and Survey, and Preparing Estimates Related to their Business Survival and Growth",Texas,2019,,Charles M Tolbert,Differences in Start-Up Financing amongst Women and Minoritized Vetrepreneurs,"Deming, Kristopher, and Craig Wesley Carpenter. 2023. “Differences in Start-Up Financing amongst Women and Minoritized Vetrepreneurs.” Mimeo.",MI,UP,,2023,,,,
2120,Active,"Identifying Shortcoming in Military Veteran Owned Businesses Data across Time and Survey, and Preparing Estimates Related to their Business Survival and Growth",Texas,2019,,Charles M Tolbert,The Long Run Effects of Military Service: Evidence from the 911 Attacks,"Anders, John, and Craig Wesley Carpenter. 2021. “The Long Run Effects of Military Service: Evidence from the 911 Attacks.” CES Working Paper Number CES-21-36, November. https://www.census.gov/library/working-papers/2021/adrm/CES-WP-21-36.html.",WP,PB,Center for Economic Studies,2021,November,,21-36,
2120,Active,"Identifying Shortcoming in Military Veteran Owned Businesses Data across Time and Survey, and Preparing Estimates Related to their Business Survival and Growth",Texas,2019,,Charles M Tolbert,Military service as a pathway to entrepreneurship in rural communities,"Lotspeich-Yadao, Michael, Charles M. Tolbert, and Craig Wesley Carpenter. 2024. “Military service as a pathway to entrepreneurship in rural communities.” Mimeo.",MI,UP,,2024,,,,
2120,Active,"Identifying Shortcoming in Military Veteran Owned Businesses Data across Time and Survey, and Preparing Estimates Related to their Business Survival and Growth",Texas,2019,,Charles M Tolbert,Does Military Enlistment Help Minoritized and Women Business Owners? Descriptive Evidence from ‘Vetrepreneur’ Outcomes,"Deming, Kristopher, and Craig Wesley Carpenter. 2023. “Does Military Enlistment Help Minoritized and Women Business Owners? Descriptive Evidence from ‘Vetrepreneur’ Outcomes.” Mimeo.",MI,UP,,2023,,,,
2120,Active,"Identifying Shortcoming in Military Veteran Owned Businesses Data across Time and Survey, and Preparing Estimates Related to their Business Survival and Growth",Texas,2019,,Charles M Tolbert,"Spatial autocorrelation and heterogeneity in ecosystem measures that predict the propensity of military veteran-owned, minority-owned SMEs to access Paycheck Protection Program loans","Lotspeich, Michael, Charles Tolbert, Carson Mencken, Craig Wesley Carpenter, and John Anders. 2021. “Spatial autocorrelation and heterogeneity in ecosystem measures that predict the propensity of military veteran-owned, minority-owned SMEs to access Paycheck Protection Program loans.” Mimeo.",MI,UP,,2021,,,,
2120,Active,"Identifying Shortcoming in Military Veteran Owned Businesses Data across Time and Survey, and Preparing Estimates Related to their Business Survival and Growth",Texas,2019,,Charles M Tolbert,Credit Constraints on Military Spouses,"Deming, Kristopher, and Craig Wesley Carpenter. 2023. “Credit Constraints on Military Spouses.” Mimeo.",MI,UP,,2023,,,,
2125,Active,Effects of Initial Capital Investment on Firm Performance,UCLA,2020,,Yueyuan Ma,Essays on Economic Growth and Inequality,"Ma, Yueyuan. 2022. Essays on Economic Growth and Inequality, Ph.D. Dissertation, University of Pennsylvania, https://repository.upenn.edu/dissertations/AAI29164316/",DI,PB,University of Pennsylvania,2022,,,,
2125,Active,Effects of Initial Capital Investment on Firm Performance,UCLA,2020,,Yueyuan Ma,Venture Funded Entrepreneurship: the Impact on Wealth Inequality and Mobility,"Luo, Jinfeng and Yueyuan Ma. 2022. Venture Funded Entrepreneurship: the Impact on Wealth Inequality and Mobility. Mimeo.  https://www.jinfengluo.com/research",MI,UP,,2022,April,,,
2125,Active,Effects of Initial Capital Investment on Firm Performance,UCLA,2020,,Yueyuan Ma,Specialization in a Knowledge Economy,"Ma, Yueyuan, Specialization in a Knowledge Economy (March 8, 2022). Available at SSRN: https://ssrn.com/abstract=4052990 or http://dx.doi.org/10.2139/ssrn.4052990 ",MI,UP,,2022,March,,,
2133,Active,Housing Booms and the U.S. Productivity Puzzle,Berkeley,2019,,Jose Carreno-Garcia,Housing Booms and the U.S. Productivity Puzzle,"Carreno, Jose. 2020. ""Housing Booms and the U.S. Productivity Puzzle,"" Working Papers 20-04, Center for Economic Studies, U.S. Census Bureau.",WP,PB,Center for Economic Studies,2020,,,20-04,
2133,Active,Housing Booms and the U.S. Productivity Puzzle,Berkeley,2019,,Jose Carreno-Garcia,Essays on Empirical Macroeconomics,"Carreno, Jose. 2020. Essays on Empirical Macroeconomics. Northwestern University. June 2020. ",DI,PB,Northwestern University,2020,,,,
2133,Active,Housing Booms and the U.S. Productivity Puzzle,Berkeley,2019,,Jose Carreno-Garcia,Productivity Hysteresis from the Great Recession,"Carreno, Jose. 2023. Productivity Hysteresis from the Great Recession. Mimeo.",MI,UP,,2023,January,,,
2137,Active,Housing Choice Voucher Program Outcomes,Seattle,2019,,Rebecca J Walter,Subsidy Overlaps in Federal Housing Policy,"Colburn, G., Acolin, A. and Walter, R. Subsidy Overlaps in Federal Housing Policy. 2024. Housing Policy Debate. DOI: 10.1080/10511482.2024.2347857. ",JA,PB,Housing Policy Debate,2024,May,,,
2137,Active,Housing Choice Voucher Program Outcomes,Seattle,2019,,Rebecca J Walter,Life Course Events that Lead to Household Composition Change and Residential Mobility in U.S. subsidized households,"Walter, R., Acolin, A., Wang, R., Hess, C., Ramiller, A., Colburn, G., Foster, T.B., Garboden, P., and Crowder, K. Life Course Events that Lead to Household Composition Change and Residential Mobility in U.S. subsidized households. July 19, 2023. Mimeo.",MI,UP,,2023,July,,,
2146,Completed,"Local Economic Shocks, Neighborhood Change, and Commuting",Irvine,2019,2023,Matthew L Freedman,Combining Rules and Discretion in Economic Development Policy: Evidence from the California Competes tax Credit,"Freedman, M., S. Khanna, and D. Neumark. 2021. ""Combining Rules and Discretion in Economic Development Policy: Evidence from the California Competes tax Credit."" CES Working Paper CES-21-13 (https://www.census.gov/library/working-papers/2021/adrm/CES-WP-21-13.html)",WP,PB,Center for Economic Studies,2021,,,21-13,
2146,Completed,"Local Economic Shocks, Neighborhood Change, and Commuting",Irvine,2019,2023,Matthew L Freedman,The Impacts of Opportunity Zones on Zone Residents,"Freedman, M., S. Khanna, and D. Neumark. 2023. ""JUE Insight: The Impacts of Opportunity Zones on Zone Residents."" Journal of Urban Economics, 103407 (https://doi.org/10.1016/j.jue.2021.103407. 133.",JA,PB,Journal of Urban Economics,2023,January,133,103407,
2173,Active,Cross Sectional and Time Series Analysis of Production and Energy Efficiency in Manufacturing: Phase II,Triangle,2019,,Gale A Boyd,The Energy Efficiency Gap and Energy Price Responsiveness in Food Processing,"Boyd, Gale & Matt Doolin, 2020. ""The Energy Efficiency Gap and Energy Price Responsiveness in Food Processing,"" Working Papers 20-18, Center for Economic Studies, U.S. Census Bureau.",WP,PB,Center for Economic Studies,2020,,,20-18,
2173,Active,Cross Sectional and Time Series Analysis of Production and Energy Efficiency in Manufacturing: Phase II,Triangle,2019,,Gale A Boyd,Exploring New Ways to Classify Industries for Energy Analysis and Modeling,"Wachs, L., C. McMillan, and G. Boyd (2022). “Exploring New Ways to Classify Industries for Energy Analysis and Modeling."" Golden, CO, National Renewable Energy Laboratory. NREL/TP-6A20-82957.",RE,PB,National Renewable Energy Laboratory,2022,November,,NREL/TP-6A20-82957,
2173,Active,Cross Sectional and Time Series Analysis of Production and Energy Efficiency in Manufacturing: Phase II,Triangle,2019,,Gale A Boyd,An alternative approach to estimation of the energy efficiency gap in food processing,"Boyd, G. A. and M. Doolin (2021). ""An alternative approach to estimation of the energy efficiency gap in food processing."" Energy Efficiency 14(3): 29. (Formerly ""The Energy Efficiency Gap and Energy Price Responsiveness in Food Processing."")",JA,PB,Energy Efficiency,2021,,14,3,29-
2173,Active,Cross Sectional and Time Series Analysis of Production and Energy Efficiency in Manufacturing: Phase II,Triangle,2019,,Gale A Boyd,The Impact of Industrial Opt-Out from Utility Sponsored Energy Efficiency Programs,"Ma, Y., G. Boyd, M. Doolin, and J. Weiss (2022). “The Impact of Industrial Opt-Out from Utility Sponsored Energy Efficiency Programs.” Mimeo.",MI,UP,,2022,,,,
2173,Active,Cross Sectional and Time Series Analysis of Production and Energy Efficiency in Manufacturing: Phase II,Triangle,2019,,Gale A Boyd,Energy Star Nitrogenous Fertilizer Plant Energy Performance Indicator,U.S. EPA (2020). Energy Star Nitrogenous Fertilizer Plant Energy Performance Indicator. URL: https://www.energystar.gov/buildings/tools-and-resources/nitrogenous_fertilizer_plant_energy_performance_indicator?_gl=1*9839d8*_ga*MTY0Njg1MTYzMy4xNjkzMjUyOTI4*_ga_S0KJTVVLQ6*MTY5MzI1MjkyNy4xLjEuMTY5MzI1Mjk0OC4wLjAuMA,SW,PB,US Department of Energy,2020,,,,
2173,Active,Cross Sectional and Time Series Analysis of Production and Energy Efficiency in Manufacturing: Phase II,Triangle,2019,,Gale A Boyd,Defining New Industrial Archetypes for Energy Analysis and Modeling,"Wachs, l., C. McMillan, and G. Boyd (2022). “Defining New Industrial Archetypes for Energy Analysis and Modeling.” Mimeo.",MI,UP,,2022,,,,
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Racial Inequality and Bureaucracy in US Manufacturing,"Nelson, Dylan K. and Nathan Wilmers. Racial Inequality and Bureaucracy in US Manufacturing. Mimeo",MI,UP,,2023,,,,
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Earnings Effects of Direct Worker Voice in Production,"Nelson, Dylan K. and Nathan Wilmers. 2023. Earnings Effects of Direct Worker Voice in Production. Mimeo.",MI,UP,,2023,,,,
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Management Upgrading and Resource Rechanneling in Owner-driven Reorganization,"Nelson, Dylan K. 2023. Management Upgrading and Resource Rechanneling in Owner-driven Reorganization. Mimeo",MI,UP,,2023,,,,
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,"Corporate Control, Conceptions of Value, and Economic Inequality Among Workers: The Distributional Consequences of Private Equity’s ‘Buy, Reorganize, Resell’ Strategy","Nelson, Dylan K. 2022. Corporate Control, Conceptions of Value, and Economic Inequality Among Workers: The Distributional Consequences of Private Equity’s ‘Buy, Reorganize, Resell’ Strategy. Ph.D. Dissertation. University of Michigan.",DI,PB,University of Michigan,2022,August,,,
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,What is a Labor Market? Classifying Workers and Jobs Using Network Theory,"Fogel, James Skidmore. 2022. What is a Labor Market? Classifying Workers and Jobs Using Network Theory. Ph.D. Dissertation. University of Michigan.",DI,PB,University of Michigan,2022,August,,,
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Job Upgrading and Earnings Growth for Non-college Workers,"Dylan Nelson, Nathan Wilmers and Letian Zhang. Job Upgrading and Earnings Growth for Non-college Workers. Academy of Management Proceedings. Published Online:6 Jul 2022. Vol. 2022, No. 1. https://doi.org/10.5465/AMBPP.2022.11043abstract",WP,PB,Academy of Management Proceedings,2022,July,2022,1,
2176,Active,Does Firm Corporate Governance Affect Worker Outcomes?,Boston,2020,,Dylan K Nelson,Work Organization and High-Paying Jobs,"Nelson, Dylan, Nathan Wilmers, and Letian Zhang. Work Organization and High-Paying Jobs. W.E. Upjohn Institute Working Paper 24-397. March 18, 2024. ",WP,PB,W.E. Upjohn Institute,2024,March,,24-397,
2193,Active,"Market Power, Prices, and Productivity",Georgetown,2020,,Sharat Ganapati,Urban-Biased Growth: A Macroeconomic Analysis,"Eckert, Fabian, Sharat Ganapati, and Conor Walsh. ""Urban-Biased Growth: A Macroeconomic Analysis."" NBER Working Paper w30515 (2022)",WP,PB,NBER,2022,September,,30515,
2199,Active,Causes and Macroeconomic Implications of the Growth of the Professional Business Services,Fed Board,2021,,Harun Alp,Productivity Gains from Labor Outsourcing: The Role of Trade Secrets,"Bostanci, Gorkem. 2022. Productivity Gains from Labor Outsourcing: The Role of Trade Secrets. Mimeo. ",MI,UP,,2022,April,,,
